brand,product_name,current_price,original_price,discount,image_url,detail_url,source_url,category,subcategory,page_number,scraped_at
Code,61Checkered Faux Leather Skirt%Off,799,1599,50%,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x360/1692cab893a141ec9dee840aa42e922023101590011_e156e8c0af8d407aae053042fc50ba65.jpg,https://www.slikk.club/bottom wear/skirts/Code 61/Checkered-Faux-Leather-Skirt/2310159003,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.007028
pH,ProjecctBlack Shimmer Skirt,2500,,,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x320/4X9A6839_1800x1800_480x320.0.jpg,https://www.slikk.club/bottom wear/skirts/pH Projecct/Black-Shimmer-Skirt/518788507435,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.007427
UnfoldMAUVE,PLEATED HIGH WAISTED SKIRT%Off,999,1990,50%,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x320/155a056d63fe41ec898c76c76a566f4fIMG9516_480x320.0.jpg,https://www.slikk.club/bottom wear/skirts/Unfold/MAUVE-PLEATED-HIGH-WAISTED-SKIRT/530353898000,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.007736
DOLCE,CRUDOWomen's Light Blue Straight High Rise Clean Look Midi Stretchable Denim Denim Skirt%Off,1298,3245,60%,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x360/5d9dad9b2f02497d95bb3e998b8745312_68649ecd0fc042dc9400cc86c5f33d98.jpg,https://www.slikk.club/bottom wear/skirts/DOLCE CRUDO/Women-s-Light-Blue-Straight-High-Rise-Clean-Look-Midi-Stretchable-Denim-Denim-Skirt/DOAW24DEN111815828,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.008136
TorqadornAZULA,Sequins Skirt,2150,,,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x320/01497_e29ec827-235c-4ac1-90c1-b9cae03b5276_480x320.0.jpg,https://www.slikk.club/bottom wear/skirts/Torqadorn/AZULA-Sequins-Skirt/810731405294,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.008541
Burger,BaeBaby Pink Tennis Skirt%Off,899,2499,64%,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x357/tennis-skirt-all-colors-burgerbae-1_1100x_480x357.7235772357723.jpg,https://www.slikk.club/bottom wear/skirts/Burger Bae/Baby-Pink-Tennis-Skirt/87637527306,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.009229
Soul,InnatePYTHON MINI SKIRT%Off,1899,2499,24%,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x320/97190db0f2be486db1d6d3fa7edfaeefBD0A6967_480x320.jpg,https://www.slikk.club/bottom wear/skirts/Soul Innate/PYTHON-MINI-SKIRT/632109570378,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.010851
TorqadornMidnight,Printed Ruched Skirt,4995,,,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x319/25_b99ab668-a93f-4db0-9c3a-b2db1b288c0e_480x319.9699981248828.jpg,https://www.slikk.club/bottom wear/skirts/Torqadorn/Midnight-Printed-Ruched-Skirt/394732197556,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.011361
MydesignationBlack,Wrap Skirt%Off,1199,1999,40%,https://slikk-dev-assets-public.s3.amazonaws.com/product/3846b94d37f0460da27022b8d73cfce1_black-wrap-skirt-930617.jpg,https://www.slikk.club/bottom wear/skirts/Mydesignation/Black-Wrap-Skirt/758305716951,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.011838
OUTZIDRBlack,Lace Midi Skirt,1249,,,https://slikk-dev-assets-public.s3.amazonaws.com/product/480x358/064b9700f8594dc69138427eb66c6931Screenshot20250523165112_91816fb5286347559b17187da4b6842f.png,https://www.slikk.club/bottom wear/skirts/OUTZIDR/Black-Lace-Midi-Skirt/WSK10072612241003,https://www.slikk.club/products?division=WOMEN&category=Bottom%20Wear&subcategory=Skirts,Bottom_Wear,Skirts_Women,1,2025-08-11T13:59:23.012285
